date_debut,PARIS Centre PM10,PARIS stade Lenglen PM10,Bld Périphérique Est PM10,PARIS Centre NO2,PARIS stade Lenglen NO2,Bld Périphérique Est NO2,PARIS Centre O3,PARIS stade Lenglen O3,Bld Périphérique Est O3
2019-09-10T15:00:00Z,16,NA,21.9,14.4,NA,71.7,87.5,NA,NA
2019-09-10T16:00:00Z,17.2,NA,26.9,22.2,NA,71.4,81.4,NA,NA
2019-09-10T17:00:00Z,16.2,NA,30.1,36.2,NA,90.4,65.2,NA,NA
2019-09-10T18:00:00Z,21.2,NA,46,56.2,NA,118.9,44,NA,NA
2019-09-10T19:00:00Z,26.9,NA,37.5,60.8,NA,92.8,39,NA,NA
2019-09-10T20:00:00Z,22,NA,25.4,26.3,NA,53.1,63.4,NA,NA
2019-09-10T21:00:00Z,18.4,NA,22.7,24,NA,37.3,65.5,NA,NA
2019-09-10T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-10T23:00:00Z,17,NA,18.4,20.9,NA,24.6,60.6,NA,NA
2019-09-11T00:00:00Z,13.9,NA,14.7,17.6,NA,21.6,63.1,NA,NA
2019-09-11T01:00:00Z,14.7,NA,17.7,15.4,NA,16.4,65.6,NA,NA
2019-09-11T02:00:00Z,15.9,NA,13.4,15.8,NA,18.7,63.9,NA,NA
2019-09-11T03:00:00Z,16.8,NA,19.4,25.2,NA,33.4,53.9,NA,NA
2019-09-11T04:00:00Z,21,NA,22.6,45.5,NA,48.8,37.5,NA,NA
2019-09-11T05:00:00Z,24.3,NA,31.3,59.7,NA,69.9,21.8,NA,NA
2019-09-11T06:00:00Z,26.5,NA,26.4,59.8,NA,55.6,21.8,NA,NA
2019-09-11T07:00:00Z,23.1,NA,19.9,43.4,NA,38,34.6,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T08:00:00Z,21.1,NA,18.7,30.6,NA,33.1,44,NA,NA
2019-09-11T09:00:00Z,20.8,NA,19,22.3,NA,31,54.2,NA,NA
2019-09-11T10:00:00Z,17.8,NA,15.9,16.3,NA,20.4,64.2,NA,NA
2019-09-11T11:00:00Z,16.7,NA,18.5,15.8,NA,27.8,68.6,NA,NA
2019-09-11T12:00:00Z,15.8,NA,17.8,15.8,NA,14.5,69.5,NA,NA
2019-09-11T13:00:00Z,15.9,NA,19.2,20.5,NA,21.9,65.2,NA,NA
2019-09-11T14:00:00Z,17.4,NA,13.4,20.4,NA,24.9,59.2,NA,NA
2019-09-11T15:00:00Z,19.3,NA,15.5,22.8,NA,19.1,49.3,NA,NA
2019-09-11T16:00:00Z,18.2,NA,13.4,25.7,NA,13.7,38.1,NA,NA
2019-09-11T17:00:00Z,20.4,NA,16.5,46,NA,24.3,18.7,NA,NA
2019-09-11T18:00:00Z,24.9,NA,15.9,44.2,NA,36.4,14.8,NA,NA
2019-09-11T19:00:00Z,22.2,NA,17.2,50.2,NA,26.4,7,NA,NA
2019-09-11T20:00:00Z,17.2,NA,10.8,35.2,NA,18.1,15,NA,NA
2019-09-11T21:00:00Z,10.2,NA,7,22.8,NA,18.6,21.7,NA,NA
2019-09-11T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-11T23:00:00Z,7.7,NA,7.8,15.4,NA,12.1,28,NA,NA
2019-09-12T00:00:00Z,5.5,NA,6.1,10.5,NA,11.4,29.9,NA,NA
2019-09-12T01:00:00Z,5.7,NA,10,10.7,NA,18.2,28.4,NA,NA
2019-09-12T02:00:00Z,5.8,NA,8.6,10.7,NA,12.6,28.4,NA,NA
2019-09-12T03:00:00Z,6.2,NA,9.7,16.9,NA,16,22.4,NA,NA
2019-09-12T04:00:00Z,10,NA,7.1,25.2,NA,21.3,16.5,NA,NA
2019-09-12T05:00:00Z,6,NA,10.8,32.8,NA,29.2,11.5,NA,NA
2019-09-12T06:00:00Z,12,NA,10.7,29.4,NA,22,17.4,NA,NA
2019-09-12T07:00:00Z,11.5,NA,7.5,26.1,NA,16.9,20.7,NA,NA
2019-09-12T08:00:00Z,NA,NA,15.6,24.2,NA,17.3,23.7,NA,NA
2019-09-12T08:00:00Z,NA,NA,15.6,24.2,NA,17.3,23.7,NA,NA
2019-09-12T08:00:00Z,NA,NA,15.6,24.2,NA,17.3,23.7,NA,NA
2019-09-12T08:00:00Z,NA,NA,15.6,24.2,NA,17.3,23.7,NA,NA
2019-09-12T08:00:00Z,NA,NA,15.6,24.2,NA,17.3,23.7,NA,NA
2019-09-12T08:00:00Z,NA,NA,15.6,24.2,NA,17.3,23.7,NA,NA
2019-09-12T08:00:00Z,NA,NA,15.6,24.2,NA,17.3,23.7,NA,NA
2019-09-12T08:00:00Z,NA,NA,15.6,24.2,NA,17.3,23.7,NA,NA
2019-09-12T09:00:00Z,NA,NA,11.6,20,NA,16.8,29.3,NA,NA
2019-09-12T10:00:00Z,NA,NA,9.7,16.8,NA,22.9,35,NA,NA
2019-09-12T11:00:00Z,NA,NA,12.2,16.4,NA,19.6,37.1,NA,NA
2019-09-12T12:00:00Z,NA,NA,19.5,20.6,NA,39.7,37.3,NA,NA
2019-09-12T13:00:00Z,NA,NA,15,22.2,NA,31.8,37.8,NA,NA
2019-09-12T14:00:00Z,12.6,NA,26,25.7,NA,47.9,35.7,NA,NA
2019-09-12T15:00:00Z,10.4,NA,40.6,28.7,NA,85,30.7,NA,NA
2019-09-12T16:00:00Z,20.8,NA,46.7,52.6,NA,99.5,11.1,NA,NA
2019-09-12T17:00:00Z,27.1,NA,48.3,47.1,NA,101.8,12.7,NA,NA
2019-09-12T18:00:00Z,31.2,NA,16.5,29.3,NA,41.4,21,NA,NA
2019-09-12T19:00:00Z,13.2,NA,5.3,20.8,NA,21,22.5,NA,NA
2019-09-12T20:00:00Z,12.6,NA,6.8,19.9,NA,17.1,23.5,NA,NA
2019-09-12T21:00:00Z,12.6,NA,8.2,19.6,NA,27.2,25.8,NA,NA
2019-09-12T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-12T23:00:00Z,8.1,NA,11.4,14.6,NA,28.3,30.2,NA,NA
2019-09-13T00:00:00Z,7.8,NA,11.8,15.7,NA,22.4,27,NA,NA
2019-09-13T01:00:00Z,7.3,NA,12,13.9,NA,33.1,28,NA,NA
2019-09-13T02:00:00Z,5.4,NA,12.3,14,NA,26.6,25.6,NA,NA
2019-09-13T03:00:00Z,5.2,NA,12.5,17.8,NA,22.5,21.2,NA,NA
2019-09-13T04:00:00Z,6.6,NA,10.5,28.1,NA,37.6,10.2,NA,NA
2019-09-13T05:00:00Z,12.9,NA,26.3,35.5,NA,39.5,5.7,NA,NA
2019-09-13T06:00:00Z,20.2,NA,24.1,30.3,NA,34.4,10.5,NA,NA
2019-09-13T07:00:00Z,16.5,NA,12.3,24,NA,24.8,19.3,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T08:00:00Z,15.9,NA,19,29.6,NA,33.1,14.2,NA,NA
2019-09-13T09:00:00Z,19.3,NA,33.8,26.4,NA,46.1,19.6,NA,NA
2019-09-13T10:00:00Z,18.7,NA,21.2,24.5,NA,28.7,27,NA,NA
2019-09-13T11:00:00Z,19.8,NA,25.2,22.7,NA,44.5,35.7,NA,NA
2019-09-13T12:00:00Z,17.5,NA,22.4,20.1,NA,41.6,41.5,NA,NA
2019-09-13T13:00:00Z,14.8,NA,26.8,20.4,NA,50.4,49.7,NA,NA
2019-09-13T14:00:00Z,14.6,NA,32,18.6,NA,66.2,49.6,NA,NA
2019-09-13T15:00:00Z,12.5,NA,27.4,23.7,NA,65.4,34.5,NA,NA
2019-09-13T16:00:00Z,10.7,NA,22.7,29.6,NA,66.6,29,NA,NA
2019-09-13T17:00:00Z,16.3,NA,22.1,34,NA,74.9,24.6,NA,NA
2019-09-13T18:00:00Z,15.8,NA,26.4,43.8,NA,74,13.5,NA,NA
2019-09-13T19:00:00Z,15.4,NA,34.1,37.1,NA,72.2,15,NA,NA
2019-09-13T20:00:00Z,15.1,NA,29.3,33.3,NA,64.4,14,NA,NA
2019-09-13T21:00:00Z,15.2,NA,32.1,36.7,NA,61.6,10.3,NA,NA
2019-09-13T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-13T23:00:00Z,11.6,NA,13.3,24.2,NA,34.4,21.3,NA,NA
2019-09-14T00:00:00Z,12.5,NA,16.3,19,NA,32.2,28.3,NA,NA
2019-09-14T01:00:00Z,13.6,NA,19.8,19,NA,39.9,27.9,NA,NA
2019-09-14T02:00:00Z,13.1,NA,21.5,22.8,NA,46.4,22.8,NA,NA
2019-09-14T03:00:00Z,14.1,NA,22.6,26.4,NA,47,16.6,NA,NA
2019-09-14T04:00:00Z,17.2,NA,23.3,25.2,NA,53.9,14.4,NA,NA
2019-09-14T05:00:00Z,20.1,NA,31.5,24.9,NA,57.6,15.1,NA,NA
2019-09-14T06:00:00Z,23.6,NA,26.8,28.1,NA,52.3,14.3,NA,NA
2019-09-14T07:00:00Z,26,NA,35.6,26.5,NA,55,18.5,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T08:00:00Z,27.2,NA,30.8,24.5,NA,50.6,25.7,NA,NA
2019-09-14T09:00:00Z,26,NA,25.7,22.9,NA,41.5,34.2,NA,NA
2019-09-14T10:00:00Z,NA,NA,25.3,17.9,NA,54.2,47.4,NA,NA
2019-09-14T11:00:00Z,NA,NA,22.3,11.1,NA,60.5,68.6,NA,NA
2019-09-14T12:00:00Z,14,NA,24.6,9,NA,61.6,77.5,NA,NA
2019-09-14T13:00:00Z,15.9,NA,23.7,11,NA,74.5,85.5,NA,NA
2019-09-14T14:00:00Z,13.1,NA,23.5,11.7,NA,71.8,85.4,NA,NA
2019-09-14T15:00:00Z,13.2,NA,26.3,19.9,NA,82.1,78.1,NA,NA
2019-09-14T16:00:00Z,15,NA,28,23.3,NA,98,72.1,NA,NA
2019-09-14T17:00:00Z,19.2,NA,42,44,NA,117.3,48.5,NA,NA
2019-09-14T18:00:00Z,23.1,NA,34,60.2,NA,116.9,33.1,NA,NA
2019-09-14T19:00:00Z,22.5,NA,32.4,53.2,NA,99.5,41.5,NA,NA
2019-09-14T20:00:00Z,21.3,NA,37.3,50.4,NA,105.6,37.3,NA,NA
2019-09-14T21:00:00Z,20.4,NA,28.4,66.9,NA,89.7,23,NA,NA
2019-09-14T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-14T23:00:00Z,21.6,NA,23.5,52.9,NA,65.5,32,NA,NA
2019-09-15T00:00:00Z,20.1,NA,20,40.9,NA,56,43.3,NA,NA
2019-09-15T01:00:00Z,19.8,NA,20.7,51.8,NA,50,32.6,NA,NA
2019-09-15T02:00:00Z,22.5,NA,27.1,44.5,NA,58.4,35.7,NA,NA
2019-09-15T03:00:00Z,21,NA,23,39.1,NA,51.4,35.9,NA,NA
2019-09-15T04:00:00Z,20.7,NA,27.1,53.9,NA,55.4,19.6,NA,NA
2019-09-15T05:00:00Z,23.5,NA,25.7,51.9,NA,59.9,21.1,NA,NA
2019-09-15T06:00:00Z,24.9,NA,34.5,52.1,NA,82.7,27.9,NA,NA
2019-09-15T07:00:00Z,27.6,NA,28.3,60.5,NA,74.6,32.7,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T08:00:00Z,26.4,NA,30.2,35,NA,78.2,64.1,NA,NA
2019-09-15T09:00:00Z,NA,NA,28.7,20.8,NA,74.6,87.4,NA,NA
2019-09-15T10:00:00Z,NA,NA,27.2,15,NA,81.2,99.4,NA,NA
2019-09-15T11:00:00Z,NA,NA,26.5,13.9,NA,63.8,108.4,NA,NA
2019-09-15T12:00:00Z,20.6,NA,27,12.3,NA,60.4,109.9,NA,NA
2019-09-15T13:00:00Z,17.1,NA,17.8,14,NA,50.3,109.6,NA,NA
2019-09-15T14:00:00Z,16.8,NA,18.5,15,NA,59.4,113.1,NA,NA
2019-09-15T15:00:00Z,18.9,NA,24.3,19.4,NA,104.2,106.1,NA,NA
2019-09-15T16:00:00Z,16.5,NA,32.6,24.8,NA,120.3,92.4,NA,NA
2019-09-15T17:00:00Z,21.9,NA,32.3,53.3,NA,126.3,58.8,NA,NA
2019-09-15T18:00:00Z,30.7,NA,52.8,95.7,NA,146.3,22.5,NA,NA
2019-09-15T19:00:00Z,37,NA,54.8,97.5,NA,130.2,20.5,NA,NA
2019-09-15T20:00:00Z,27.2,NA,36,38,NA,93.3,63.2,NA,NA
2019-09-15T21:00:00Z,20.3,NA,18,27.1,NA,55.8,66,NA,NA
2019-09-15T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-15T23:00:00Z,18.4,NA,23.3,22.2,NA,59.4,66.7,NA,NA
2019-09-16T00:00:00Z,52.4,NA,16.4,18.2,NA,42.9,69.1,NA,NA
2019-09-16T01:00:00Z,32.3,NA,18.9,22.8,NA,63.8,54.8,NA,NA
2019-09-16T02:00:00Z,17,NA,20.5,33.9,NA,67.6,36.3,NA,NA
2019-09-16T03:00:00Z,18.9,NA,30.3,33,NA,68.9,37.2,NA,NA
2019-09-16T04:00:00Z,18.6,NA,29.9,56.3,NA,67.5,13.9,NA,NA
2019-09-16T05:00:00Z,27.5,NA,31.5,64.2,NA,64.2,13.3,NA,NA
2019-09-16T06:00:00Z,42.3,NA,34.5,61,NA,65.7,22.3,NA,NA
2019-09-16T07:00:00Z,36.7,NA,28.9,56.6,NA,59.1,36.5,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T08:00:00Z,31.8,21.9,32,45.3,36,52.6,50.6,NA,NA
2019-09-16T09:00:00Z,NA,22.2,26.5,32.4,24.3,42.9,66,NA,NA
2019-09-16T10:00:00Z,NA,15.2,20.7,26.7,NA,41.9,77.6,NA,NA
2019-09-16T11:00:00Z,NA,13.3,30.3,26.9,20.4,44.5,74,NA,NA
2019-09-16T12:00:00Z,20.1,17.3,29.3,23.8,19.4,55.2,79.4,NA,NA
2019-09-16T13:00:00Z,24.9,15.3,19.1,15.2,15.9,29.4,80.4,NA,NA
2019-09-16T14:00:00Z,16.4,15.4,20.6,17.4,17.7,26.5,71.5,NA,NA
2019-09-16T15:00:00Z,16.7,18.8,22.8,20.4,24.4,31.8,71.1,NA,NA
2019-09-16T16:00:00Z,18.6,20.8,20.6,23.7,30.7,36.1,64.3,NA,NA
2019-09-16T17:00:00Z,20.4,21.6,31.8,18.7,24.5,54,47.1,NA,NA
2019-09-16T18:00:00Z,18.8,22.5,20.9,22.3,22.8,33.3,32.3,NA,NA
2019-09-16T19:00:00Z,16.7,14.7,21.7,16.8,21.2,37.7,34,NA,NA
2019-09-16T20:00:00Z,13.7,13,18.4,14.8,15.2,25.8,39.1,NA,NA
2019-09-16T21:00:00Z,14.9,13.5,20.8,13.6,13.2,24.5,37.6,NA,NA
2019-09-16T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-16T23:00:00Z,19.9,18.5,15.9,11.9,10.6,20.6,33.6,NA,NA
2019-09-17T00:00:00Z,17.5,13.3,19,11.7,11.6,33.4,31.9,NA,NA
2019-09-17T01:00:00Z,16.3,18,15.5,14.2,13.6,35.9,28.3,NA,NA
2019-09-17T02:00:00Z,16.3,8.1,18.7,15.5,18.6,28.3,26.3,NA,NA
2019-09-17T03:00:00Z,19,13.5,24.2,22.4,26.9,35.2,18.4,NA,NA
2019-09-17T04:00:00Z,19.9,20.8,25.5,31.1,34.4,45.1,11.1,NA,NA
2019-09-17T05:00:00Z,25,24.3,34.3,32.4,34.9,56.4,9.8,NA,NA
2019-09-17T06:00:00Z,30.8,NA,41.9,32.7,32.9,59.8,10.8,NA,NA
2019-09-17T07:00:00Z,32.8,NA,35.5,33.2,NA,64.6,12.2,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T08:00:00Z,35.1,32.1,36.9,26.2,27.3,58.4,20.4,NA,NA
2019-09-17T09:00:00Z,32,22.1,22.6,23.5,17.8,54.2,38.1,NA,NA
2019-09-17T10:00:00Z,16.4,14.8,20.2,14.1,NA,57.6,55.8,NA,NA
2019-09-17T11:00:00Z,14.7,10.6,27.4,13.5,NA,60.6,67.1,NA,NA
2019-09-17T12:00:00Z,14,11.7,26.8,14,12.1,57.1,74.1,NA,NA
2019-09-17T13:00:00Z,15.4,12.7,21.9,13.2,12.1,54.9,76.9,NA,NA
2019-09-17T14:00:00Z,14.3,13.3,21.4,20.9,10.9,57.6,73.7,NA,NA
2019-09-17T15:00:00Z,14.8,12.8,25.2,14.9,15.4,71.4,80.1,NA,NA
2019-09-17T16:00:00Z,15.7,22.6,28.8,21,21.7,78,72.8,NA,NA
2019-09-17T17:00:00Z,17,20.4,34.3,25.3,22.4,87.2,65.9,NA,NA
2019-09-17T18:00:00Z,19.5,22.2,36.5,32.2,27.5,83.6,57,NA,NA
2019-09-17T19:00:00Z,23.9,30.4,40.9,21.9,17.7,57.6,62.5,NA,NA
2019-09-17T20:00:00Z,22.2,21.2,34.2,17.4,16.1,52.4,61.5,NA,NA
2019-09-17T21:00:00Z,17,20.9,26.3,16.1,14,42.6,55.1,NA,NA
2019-09-17T22:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-09-17T23:00:00Z,22.7,16.3,22.6,14.4,9.7,26,49.5,NA,NA
2019-09-18T00:00:00Z,26,13.7,21.8,11.8,9.1,28.8,47.7,NA,NA
2019-09-18T01:00:00Z,15.3,10.2,23.7,12.9,10.6,40.3,44.8,NA,NA
2019-09-18T02:00:00Z,14.7,15.6,30.4,19.7,16.7,59.3,36.8,NA,NA
2019-09-18T03:00:00Z,14.7,22.7,34.4,32.7,25.1,79.9,24.3,NA,NA
2019-09-18T04:00:00Z,18.7,20.1,29.2,44.1,39,75,15.7,NA,NA
2019-09-18T05:00:00Z,22.5,24.4,38.8,41.6,40,71.9,22,NA,NA
2019-09-18T06:00:00Z,23.3,25.9,41.5,33.9,31.7,62,30.9,NA,NA
2019-09-18T07:00:00Z,28.7,23.1,47.1,24.1,21,58,43.3,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
2019-09-18T08:00:00Z,30.7,28.5,52.7,15.8,14.7,53.8,55.7,NA,NA
